pais,empresa,ciudad,email
AR,COOPERATIVA DE TRABAJO “TAJY POTY” LIMITADA,Corrientes,cooperativatajypotyctes@gmail.com
AR,COOPERATIVA DE TRABAJO RECICLADO Y RECUPERO NERY LIMITADA,Corrientes,coopneryltda@gmail.com
AR,COOP DETRABAJO CEFERINO LTDA,Corrientes,cooperativaceferino@hotmail.com
AR,COOP DE TRABAJO EL TRIUNFO LTDA,Corrientes,coopeltriunfoctes21@gmail.com
AR,COOPERATIVA DE TRABAJO YAGUARETE PORA CORRIENTES LIMITADA,Corrientes,administracion@jpmasociados.com
AR,COOP DE TRABAJO CREANDO REALIDADES LTDA,Corrientes,mariajose15776@gmail.com
AR,COOP DE TRABAJO CORRIENTES RECICLA LTDA,Corrientes,coopcorrientesrecicla@gmail.com
AR,COOP DE TRABAJO OCT CONSTRUCTORA LTDA,Corrientes,jtobyesp@gmail.com
AR,COOP DE TRABAJO EMPRENDEDORES UNIDOS LTDA,Corrientes,juancarlosfalcon22@gmail.com
AR,COOP DE TRABAJO EMPRENDEDORES LTDA,Corrientes,oviedojoseroberto592@gmail.com
AR,COOP DE TRABAJO TURISMO IBERÁ LTDA,Corrientes,marcelodenmon@yahoo.com.ar
AR,COOP DE TRABAJO RINCON DEL ARTE LTDA,Corrientes,christianfaridgorchoffdomingue@gmail.com
AR,COOP DE TRABAJO IBIRA PITA CORRIENTES LTDA,Corrientes,estela.tec12@gmail.com
AR,COOP DE TRABAJO LAS POPULARES LTDA,Corrientes,ariananerinabarrios@gmail.com
AR,COOP DE TRABAJO ABUELITOS FELICES LTDA,Corrientes,cooperativasantarita365@gmail.com
AR,COOP DE TRABAJO PESCADORES ORGANIZADOS DEL RIO PARANA LTDA,Corrientes,pescadoresctesdelrioparana@gmail.com
AR,COOP DE TRABAJO CUIDAR LTDA,Corrientes,sebastianbruzzo@gmail.com
AR,COOP DE TRABAJO CONSTRUYENDO CUIDADO LTDA,Corrientes,legales@mteargentina.org.ar
AR,Quatro Estudio Jurídico,Corrientes,jgr3400@gmail.com
AR,Ghiggeri,Corrientes,ventas@ghiggeri.com
AR,Biblioteca 9 de Julio,Santiago del Estero,biblioteca9dejuliosde@gmail.com
AR,Caskal Web - Diseño web / gráfico,Santiago del Estero,info@caskal.com
AR,Municipalidad de Santiago del Estero,Santiago del Estero,info@santiagociudad.gov.ar
AR,ASICANA,Santiago del Estero,info@asicana.org.ar
AR,San Roque,Santiago del Estero,anamonge22@hotmail.com
AR,Centro Renal Alsina,Santiago del Estero,centrorenalalsina@hotmail.com.ar
AR,Colegio Hermano Hermas de Bruijn,Santiago del Estero,secretariahermas@ucse.edu.ar
AR,ANEXO MITRE - Centro Médico,Santiago del Estero,anexomitre@gmail.com
AR,Motogar,Santiago del Estero,contacto@motogar.com.ar
AR,Café Martínez,Santiago del Estero,santiagodelestero@cafemartinez.com.ar
AR,IOSEP,Santiago del Estero,info@iosep.gov.ar
AR,Lindow Hogar,Santiago del Estero,casalindow@hotmail.com
AR,Centro Provincial de Sangre Santiago del Estero,Santiago del Estero,cps.sgo@gmail.com
AR,Colegio Evangelico Alfredo Furniss Jardín Mi Pesebre,Santiago del Estero,administracion@ceaf.edu.ar
AR,CAPS Los Lagos,Santiago del Estero,loslagoscaps@hotmail.com
AR,CAPS Santisimo Sacramento Borges,Santiago del Estero,capssmosacramento@hotmail.com
AR,CAPS Francisco Aguirre,Santiago del Estero,caps_fcodeaguirre@hotmail.com
AR,CAPS Ntra. Sra. del Rosario de San Nicolás Juan Díaz de Solis,Santiago del Estero,capssolis@hotmail.com
AR,Clínica del Pilar,Santiago del Estero,contacto@clinicadelpilar.com.ar
AR,Sanatorio San Francisco,Santiago del Estero,sanasanfrancisco@live.com
AR,Sanatorio Alvear,Santiago del Estero,sanat.alvear@hotmail.com
AR,Ministerio de Desarrollo Social,Santiago del Estero,ministeriodesarrollosocial@mdssde.gob.ar
AR,Banco de Sangre Bouzón,Santiago del Estero,bancodesangrebouzon@gmail.com
AR,Inmobiliaria del Estero,Santiago del Estero,info@inmobiliariadelestero.com.ar
AR,Gel y Asociados,Santiago del Estero,info@gelinmobiliaria.com.ar
AR,Furth Automotores,Santiago del Estero,contacto@furth.com.ar
AR,Cúspide,Santiago del Estero,santiagodelestero46@cuspide.com
AR,Colegio de Abogados Santiago del Estero,Santiago del Estero,contacto@colegioabogadossde.org.ar
AR,Doctores Palavecino Grupo Oftalmológico,Santiago del Estero,drespalavecinoftalmologos@gmail.com
AR,Misión Maderas,Santiago del Estero,misionesmaderasgo@hotmail.com
AR,Maxihogar,Santiago del Estero,ventas@maxihogarmotos.com
AR,Cyclos,Santiago del Estero,cycloscentral@gmail.com
AR,ECO Autoparts,Rio Cuarto,info@ecoautoparts.com.ar
AR,Electrónica Doble G,Rio Cuarto,gasserg@ciudad.com.ar
AR,AER INTA RIO IV,Rio Cuarto,aerriocuarto@inta.gob.ar
AR,Pcnet rio cuarto,Rio Cuarto,pcnetonline@gmail.com
AR,Escuela Maestro Indio Felipe Rosas,Rio Cuarto,maestroifrosaspizarro@hotmail.com
AR,Mar Rojo Restaurante - Marisquería,Rio Cuarto,mar.rojo.restaurante@gmail.com
AR,Café Martínez,Rio Cuarto,riocuarto@cafemartinez.com.ar
AR,Ingenera,Rio Cuarto,info@ingenera.com.ar
AR,Juzgado Federal de Río Cuarto,Rio Cuarto,jfriocuarto@pjn.gov.ar
AR,Gustavo Lopez,Rio Cuarto,gustavolopezseguros@gmail.com
AR,Corrientes Motos,Rio Cuarto,corrientesmotos@corrientesmotos.com.ar
AR,Tximitxurri Arroceria & Resto,Rio Cuarto,tximitxurrirestaurante@gmail.com
AR,Papelera Gaso,Rio Cuarto,ventas@papeleragaso.com
AR,Banco Central de Sangre,San Luis,bancocentralsl@yahoo.com.ar
AR,Papelería libertad,San Luis,martin_scarel@hotmail.com
AR,Sangreal Dobermann's kennel,San Luis,jjaversa@hotmail.com
AR,Café Martínez,San Luis,cmsanluisshop@cafemartinez.com.ar
AR,Rash Escapes,San Luis,rashescapes@gmail.com
AR,Los Robles,San Luis,roblespresupuestos@gmail.com
AR,Citroen y Peugeot,San Luis,linfo.taller@parisautos.com.ar
UY,RODRIGUEZ ARISTIMUIÑO MAICOL MATHIAS Y SALVO DAVIES FACUNDO,su zona,delmarkombucha@gmail.com
UY,SINDATEL SA,Montevideo,info@sindatel.com.uy
UY,FABRICA DE PASTAS LA ESPECIALISTA S A,su zona,laespecialista@laespecialista.com.uy
UY,BODEGAS Y VIÑEDOS FAMIGLIA PASSADORE S.A.S.,Montevideo,esudio@legelensalles.com
UY,BARLOVENTO URUGUAY SAS,su zona,barloventouruguay@gmail.com
UY,MATEBOM S R L,su zona,matebom@vera.com.uy
UY,SICONEL LTDA,su zona,joaquin.mut@amconsulting.com.uy
UY,LAMITEX S A.,su zona,lamitex@lamitex.com.uy
UY,MANSILLA PEREIRA NESTOR GERARDO,Rocha,torneriamansilla@hotmail.com
UY,ACOSTA REYES HEBER RICARDO,su zona,escritoriovaselli@hotmail.com
UY,ALUMINIOS OLIVER HNOS SAS,su zona,jennifferoliver054@gmail.com
UY,MECANOSYM SAS,Tacuarembó,contacto@mecano.uy
UY,HARTWICH GARCEN GUILLERMO FEDERICO,su zona,hartwich.ingenieria@gmail.com
UY,PINTURAS PUENTE SRL,Montevideo,pinturasuma@gmail.com
UY,REDOMON GROUP SAS,su zona,redomongroupsas@gmail.com
UY,ENZUR S A,su zona,enzur@enzur.com
UY,SILVA VELAZQUEZ DIEGO GERMAN Y MUJICA BALDION MARCOS GABRIEL,Montevideo,info@drone.uy
UY,SANTERO MARTINEZ ANA INES,Canelones,quintasantero@gmail.com
UY,CURBELO GONZALEZ PABLO GABRIEL,Montevideo,proa.montevideo@gmail.com
UY,PEREIRA BARRERA LILIANA YICEL,su zona,llistur1@gmail.com
UY,BENTEN BIOTECH SRL,Montevideo,info@bentenbiotech.com
UY,TROYMEL S.A.,Montevideo,info@labuonora.com.uy
UY,PIMOR S.R.L,su zona,lacteospippos@gmail.com
UY,BUDDHAKISS SRL,Maldonado,portezuelolocal@budakiss.com
UY,SINDON S A,su zona,administracion@doniacoca.com.uy
UY,GRUPO FAM SAS,su zona,mmoreira@ox.com.uy
UY,CAJA DE JUBILACIONES Y PENSIONES BANCARIAS,Paysandú,info@forestalbancaria.com.uy
UY,MUÑOZ SARALEGUI CAMILA CATALINA,Canelones,adm@ideasweb.uy
UY,FALCONE LOPARDO LEONARDO JOSE,Paysandú,bodegaleonardofalcone@gmail.com
UY,MODELO S R L,Flores,emanz1559@gmail.com
UY,CAPELLI MARTINEZ MAURICIO DANIEL,Montevideo,m.capelli82@gmail.com
UY,DAFYLMAR S A,su zona,administracion@dafylmar.com
UY,DELOMAR S A,Montevideo,info@lamartina.com.uy
UY,PANDA SOLUCIONES EMPRESARIALES SAS,Canelones,pandasolucionesempresariales@gmail.com
UY,MEDINA PIÑEIRO JAMINTON NESTOR,su zona,jnmp33@gmail.com
UY,HD CARPINTERIA Y MADERAS LTDA,su zona,info@cardozomarkoff.com.uy
UY,PANCINI INDUSTRIAL DEL SAUCE S A,su zona,info@lagranjera.com.uy
UY,BURGOS VIERA GIMENA,su zona,hello@burgostextile.com
UY,ECOFLASH S.A,Canelones,ecoflashsa@gmail.com
UY,CELISANO SAS,Salto,carolina.borghi@celisano.com.uy
UY,"REYES KSIONZEK JONATHAN ADRIAN, REYES HUTTON FREDI WILMER Y OTROS",Canelones,admin@mondogelato.uy
UY,LA ALCANDARA  SRL,Rocha,administracion@mcconsultores.com.uy
UY,CELULOIDE SOCIEDAD ANONIMA,Montevideo,triex@triex.com.uy
UY,BRUN Y CIA S R L,Montevideo,info@brunycia.com.uy
UY,ELECTROFONIA S A,Montevideo,info@electrofonia.com
UY,FIRPO GOMEZ ADEMAR FERNANDO,su zona,afirpog@gmail.com
UY,BLUE LIFE S.R.L.,su zona,bluelifeuruguay@gmail.com
UY,MEDEROS PONCE DE LEÓN NICOLAS MARTIN,Montevideo,leonicalzados@gmail.com
UY,AGROMADERA`S    S.R.L.,Canelones,agromaderas.uy@gmail.com
UY,CBMETAL SAS,Paysandú,metalurgica.borches@gmail.com
UY,VALETOR S.A.,su zona,administracion@valetor.com.uy
UY,CONFITERIA IRISARRI S.A.,Lavalleja,confiteria@irisarri.com.uy
UY,FERRARO GOMEZ RENEE EVA,Montevideo,reneeferraro@gmail.com
UY,NUÑEZ CENTURION JUAN MANUEL,su zona,moniplas@hotmail.com
UY,SCANPLAS SAS,Montevideo,vito@scanplas.com.uy
UY,CAVIPA LTDA,Montevideo,administracion@capozzolo.com.uy
UY,LSTA S.A.S,su zona,santiagotaran@gmail.com
UY,CHIPPER SOCIEDAD ANONIMA,Montevideo,aastor@chipper.com.uy
UY,SANIROL SOCIEDAD ANONIMA,Rocha,sanirolsa@gmail.com
UY,GARCIA PINTOS MONTES GUSTAVO FELIPE,Paysandú,gustavo@promobacter.com
UY,TRIGO REY S.A.S.,su zona,rrhh@trigorey.com.uy
UY,CARROCERIAS NICAR SAS,su zona,carroceriasnicar@hotmail.com
UY,CHACON MUSSINI IRENE Y BENTANCUR CHACON FACUNDO,San José,bentancur_aberturas@gmail.com
UY,MILAN CUADRO ANA PAULA,Maldonado,bolsasmaldonado@gmail.com
UY,COLORLABS SAS,Montevideo,stefania.pouquette@creativecolorlabs.com
UY,SILOMAX S A,Canelones,pablopatetta@hotmail.com
UY,SG INDUSTRIAL S.R.L.,Tacuarembó,ventas@serviciosgraficos.com.uy
UY,HOLIDAYS S.A,Montevideo,contratos@despegar.com
UY,BIRELDAN S.A.,Montevideo,pereira@genexa.com.uy
UY,GUAYOYO SAS,su zona,mparodi@ox.com.uy
UY,PASSARO OLIVER DANIEL OMAR,su zona,stefany@bachini.com.uy
UY,LUSETTI CEDRES MICHAEL FEDERICO,su zona,myl.toneria@gmail.com
UY,ETOSHA LTDA.,Montevideo,administracion@etosha.uy
UY,HARLEY S R L,Montevideo,info@harleysrl.uy
UY,MAKTUB LTDA,su zona,info@laboratoriosabies.com.uy
UY,CELIO YAHN IRIS NELLY,Colonia,iriscelio@hotmail.com
UY,ORSOF SAS,Montevideo,orsiemilio@gmail.com
UY,AIRCRAFT REPAIR STATION LTDA,Paysandú,administracion@ars.uy
UY,ACRILICOS URUGUAYOS SRL,Montevideo,presupuestos.au@gmail.com
UY,RAMALUX SOCIEDAD ANONIMA,su zona,alecaraciolo@hotmail.com
UY,GREYCON SOFTWARE S.A.,Montevideo,admingla@greycon.com
UY,LABORATORIOS DISPERT S A,Montevideo,dispert@adinet.com.uy
UY,PA FRI MA LIMITADA,su zona,claudia@mecont.com.uy
UY,BIANCO VECCHIO EQUIPAMIENTOS SAS,su zona,wilbm754@gmail.com
UY,GROWING S.R.L.,Paysandú,diego.perez@growing.com.uy
UY,INTERNATIONAL BUSINESS GROUP IBG SAS,Maldonado,hola@goodhouse.com.uy
UY,GRUPO WALDER RODRIGUEZ SAS,su zona,info@walder1912.com
UY,GARCIA PINTOS BERISSO MARIA JOSEFINA,Durazno,fertilana.uy@gmail.com
UY,COOPERATIVA DE TRABAJO HELIX URUGUAY,Montevideo,ventas@cooperativahelix.com.uy
UY,MOYANO PEREIRA CLAUDIO GASTON,Montevideo,mgarcia@cambadu.com.uy
UY,CHEM S TREE LTDA,Montevideo,ventas@chemstree.com
UY,CASTILLO PERRONI MARTIN,su zona,mercedesrissod@gmail.com
UY,DIBASUR S.A.,Canelones,alimentosdelier@gmail.com
UY,FRANCO LEGELEN MALCON ROMAN,Colonia,mfmetalurgica027@gmail.com
UY,ELANWOR SOCIEDAD ANONIMA,su zona,ventas@elanwor.com.uy
UY,DRUKAL  SA,Canelones,diegopintado@ajosdelsur.com.uy
UY,NEW HIGHLAND YTLO SOCIEDAD ANONIMA,Treinta Y Tres,secretaria@nhytlo.com
UY,LA MOLIENDA PRODUCTOS NATURALES SAS,Montevideo,info@lamolienda.com.uy
UY,COLLAZO COSTELA HECTOR ORLANDO,Colonia,vanesa.saporiti16@gmail.com
UY,FAMILACTEOS S.R.L.,su zona,familacteossrl@gmail.com
UY,OSORES RODRIGUEZ NELSON DAVID,Soriano,david@tallerdavidosores.com.uy
UY,HABER DIA MATIAS ENRIQUE,su zona,matiashaber@gmail.com
UY,ESTABLECIMIENTOS JUAN SARUBBI S A,Montevideo,mpsarubbi@sarubbi.com.uy
UY,DICONO PEREYRA GABRIELA,Canelones,paganapasteles@gmail.com
UY,EMPRESA CASANOVA SOCIEDAD ANONIMA,su zona,craferrari@gmail.com
UY,CARDOSO FLORES CARLOS ALBERTO,su zona,carlos.cardosoflores@gmail.com
UY,COOPERATIVA DE LA FUENTE SALTO (COFUESA),su zona,cofuesacompras@gmail.com
UY,NOLESTAR S A,su zona,info@sertec.com.uy
UY,ESTRELLA TOTAL S.A.,Canelones,gabriel@estrellapack.com.uy
UY,ARTE S A,Salto,administracion@impresorasalto.com.uy
UY,MABATEL SAS,Montevideo,administracion@audikont.com
UY,RUOTEJ S.A.,su zona,juridico@koin.com.br
UY,EUPHEMIA S.A.S.,Canelones,euphemiasrl@gmail.com
UY,MEDIA PULGADA S.R.L,su zona,media_pulgada@hotmail.com
UY,NOTAROBERTO ALBERTINI PIERRE TULIO,Montevideo,pycmicaela@gmail.com
UY,DERMAGROUP SRL,Montevideo,info@dermagroup.com.uy
UY,AUTOLINK SAS,Montevideo,contacto@autolink.com.uy
UY,TOC SAS,Montevideo,hola@toc.com.uy
UY,CERRAJERIA HERING LTDA.,Montevideo,rodolfohering@gmail.com
UY,PEREZ PEREZ SOLEDAD INES Y RABELLINO FLORES JAVIER ANDRES,Montevideo,perezrabellino@gmail.com
UY,SAN ISIDRO LIMITADA,su zona,panaderiayconfiteriasi@hotmail.com
UY,VINDELUZ S.A.,su zona,vindeluz@vindeluz.com.uy
UY,IO MANGIO S.R.L,su zona,pastaslaunica@gmail.com
UY,CARREIRA S A,Montevideo,carreira@metalik.com.uy
UY,NEBA URUGUAY SRL,su zona,admneba@gmail.com
UY,ALEGRE SETTIMANO ESTELA ISABEL,su zona,estelaalegre.ea@gmail.com
UY,GRANJA POCHA S A,su zona,gjanzis@granjapocha.com
UY,RECICLAJE CERDEÑA S.A.S,Montevideo,paugonzalez1997@hotmail.com
UY,REZK ARELLANO JOAQUIN,Lavalleja,joaquinrezk@gmail.com
UY,REUY S.A.S,Montevideo,fede@revaso.uy
UY,MASTERGRAF S R L,Montevideo,administracion@mastergraf.com.uy
UY,GUARINO VERONICA LORENA,su zona,fachasalto@gmail.com
UY,JUAN B CANALI S A,su zona,administracion@santafe.com.uy
UY,SAN FRANCISCO LTDA,Colonia,axionnuevahelvecia@gmail.com
UY,VIVESTAR SOCIEDAD ANONIMA,Montevideo,info@vivestar.uy
UY,KALIJMANN CYMERMAN DAN,Montevideo,dankalijmann@gmail.com
UY,VASER SAS,Montevideo,vaser@vaser.com.uy
UY,FM SERVICIOS S.A.S,Canelones,ing.hebert.moreno@gmail.com
UY,ALDIESAN S R L,su zona,infoventas@lacasadelartesano.com.uy
UY,ASHOKA SAS,Canelones,abac.gestionadm@gmail.com
UY,PYMO SAS,Montevideo,gabriel@pymo.uy
UY,BERRUETA SEARA VANESSA SILVANA,su zona,aguynacho@gmail.com
UY,FIRTUX SOCIEDAD ANONIMA,Canelones,info@tcon.uy
UY,SANODELEITE S.R.L.,Canelones,alejandro@sanosinharina.uy
UY,BLANCO SCHROEDER MARIA INES,su zona,maine_bs@hotmail.com
UY,PEREIRA DA COSTA ENRIQUE MARCELO,Salto,mecanicatotal@adinet.com.uy
UY,CLAY S A,su zona,contact@claymeat.com
UY,CORDONES & CIA. S.A.,Montevideo,cordonesycia@gmail.com
UY,COOPERATIVA DE TRABAJO MOLINO FLORIDA,Florida,molinoflorida1295@gmail.com
UY,JULIO HARTWICH SAS,Río Negro,info@jhartwich.com.uy
UY,CONTROLES S A,Montevideo,info@controles.com
UY,UNIVERSAL S A,su zona,universal@universal.com.uy
UY,MATECO SRL,Canelones,matecosrl@gmail.com.uy
UY,VIDRIERIA BIA S A,su zona,bia@bia.com.uy
UY,SACCARELLO MARIA VITTORIA,Florida,piqueroto@rinconpandora.com
UY,MARY S R L,Soriano,escritorioiraola@gmail.com
UY,GOFI SAS,su zona,german@gofimicrospaces.com
UY,MELO BAZTERRICA LAURA IRENE Y MELO BAZTERRICA BARBARA MARIA,Río Negro,varietecuisine@gmail.com
UY,AIKO SAS,su zona,info@crcprofesionales.com
UY,NELIBAN SOCIEDAD ANONIMA,su zona,fischermontajes@fischermontajes.com.uy
UY,REDILOY S A,su zona,administracion@rediloy.com.uy
UY,NESTA LTDA,Montevideo,info@imprentadiagonal.com.uy
UY,MERALIR S A,su zona,mosca.javier@gmail.com
UY,DELPINO CALVIÑO DIEGO NICOLAS,su zona,granjadelpino@hotmail.com
UY,MARGENES DEL RIO  S A,Montevideo,llorenzo@margenesdelrio.com
UY,DIANELCO S A,Montevideo,dianelcosa@gmail.com
UY,IQ SAS,su zona,ventas@iqequipamientos.com.uy
UY,SISTARBANC S.R.L.,Montevideo,achebi@sistarbanc.com
UY,LABORATORIO LIBRA SOCIEDAD ANONIMA,su zona,info@lablibra.com
UY,NEIGARSAN S A,Montevideo,neigarsa@adinet.com.uy
UY,BIOTEK PETROL S.R.L.,Canelones,info@biotekpetrol.com
UY,GRUPO LD SAS,su zona,hola@cookies.uy
UY,ASINDAL S.A.S.,Montevideo,admin@kinzbio.com
UY,"ALVEZ SOSA ROBERT SEBASTIAN, ALVEZ SOSA LORENA PAOLA Y OTROS",Salto,cortescarniceria@gmail.com
UY,EKIN SERVICIOS AGRICOLAS SAS,Canelones,info@ekin.uy
UY,RODRIGUEZ PEREIRA RICHART SEBASTIAN,Paysandú,vanguardpvc@gmail.com
UY,DALLOGLIO PENALOSA RONALD GABRIEL,Río Negro,fabricadepastasdellanonna@gmail.com
UY,ANTONIO BARCIA E HIJO SRL,Montevideo,abarcia@adinet.com.uy
UY,CONFIDO SOCIEDAD ANONIMA,su zona,info@dauberyasociados.com.uy
UY,CORFRISA CORPORACION FRIGORIFICA DEL URUGUAY S A,Canelones,info@corfrisa.com
UY,PLAMET LTDA,su zona,plamet@plamet.com.uy
UY,MADERAS CIBILS S R L,su zona,carlacaritasuruguay@hotmail.com
UY,SAAC LTDA.,Canelones,alejandro@saac.uy
UY,INSALCOR S A,su zona,maira.marrero@insalcor.com.uy
UY,ROMEMACHA SAS,Canelones,uruofertasimp@gmail.com
UY,MILTAY S.A.,su zona,administracion@bioterra.com.uy
UY,GIOVANNI SAUTO SRL,su zona,beniayborges@gmail.com
UY,SERVICIOS DEL CENTRO SOCIEDAD DE RESPONSABILIDAD LIMITADA,Florida,nataliagonzalez@serviciosdelcentrosrl.com
UY,APITER S.A.,su zona,apiter@apiter.com
UY,COOPERATIVA DE TRABAJO CADENA PRODUCTIVA DEL CUERO,su zona,cadenaproductivadelcuero@gmail.com
UY,H RAFULS CAMOU S A,su zona,contacto@drogueriamontevideo.com
UY,CASTELLS VINCENT AGUSTINA,Canelones,sudeleche.contactos@gmail.com
UY,MARTINIX SRL,su zona,sbagalciague@uruframe.com.uy
UY,ELECTROPLAST S A,Montevideo,cmanan@epsa.com.uy
UY,IMPRESORA SUR-GRAFF-TALA LTDA.,Canelones,tramitescctala@gmail.com
UY,A. Y M. SANTA LUCIA LIMITADA,Canelones,comercial@aymsantalucia.com.uy
UY,JAZZIC S.A.,Canelones,rbsimpresos@gmail.com
UY,PARTILUZ S.A.,Montevideo,info@partiluz.com.uy
UY,GCP URUGUAY SAS,Canelones,info@nutrazen.com.uy
UY,PALBIN SAS,su zona,palbinsas@gmail.com
UY,DOMINGO RAFAEL GHELFA LIMITADA,Paysandú,gb.pontevedra@gmail.com
UY,GOMSIL LIMITADA,su zona,rosariopujol61@gmail.com
UY,AS INSUMOS SAS,Montevideo,ventas@asinsumos.com
UY,M.S.C. S.R.L.,su zona,info@msc.uy
UY,EDGARDO DOMINGUEZ SAS,Colonia,edgardodomingueznh@gmail.com
UY,SOLUCIONES TECNOLOGICAS S.A.,Canelones,ssanchez@solucionestecnologicas.com.uy
UY,COOPERATIVA DE TRABAJADORES DE MOLINO SANTA ROSA,Canelones,nmadera@molinosantarosa.com.uy
UY,INTEGRO SAS,Montevideo,info@convita.com.uy
UY,CORTES CALOCA GERMAN,su zona,administracion@calco.uy
UY,FERNANDEZ HEREDIA MARIA NOELIA,su zona,nfernandez244@hotmail.com
UY,ALGERIS LTDA,su zona,algeris_uy@yahoo.com
UY,LOS BONO SRL,su zona,losbono@gmail.com
UY,CIOLI ETCHEVARREN FLORENCIA,Montevideo,florenciacioli@gmail.com
UY,INDUSTRIA PAPELERA URUGUAYA S A,su zona,lucia.estrada@softys.com
UY,CLOVANY S.A.,Canelones,clovanysa@gmail.com
UY,VITELIO BRUNO MARIA CECILIA,su zona,cvitelio@hotmail.com
UY,COMPU SEGURIDAD S R L,su zona,ventas@compuseguridad.com
UY,TANKIN SOCIEDAD ANONIMA,Montevideo,federal@federal-int.com.uy
UY,INTEGRA AMERICA LIMITADA,Montevideo,adm@integraamerica.com
UY,LONG ROSTAN JORGE ESTEBAN,Colonia,karina.cceirosario@gmail.com
UY,QUIMICA GAMMA SOCIEDAD ANONIMA,su zona,qgamma@quimicagamma.com.uy
UY,ILAREL SOCIEDAD ANONIMA,Montevideo,cromo-aluminio@adinet.com.uy
UY,COLL JERONIMO,su zona,manitos@manitos.uy
UY,ELCOR S A,Canelones,info@plasticossanchez.com
UY,NESTLE DEL URUGUAY S A,su zona,servicios.consumidor@uy.nestle.com
UY,SANDONATO S A,Montevideo,metsando@sandonato.com.uy
UY,ROCS PV SOCIEDAD POR ACCIONES SIMPLIFICADAS,su zona,brenes.mundy@gmail.com
UY,ARAZUL LIMITADA,su zona,arazul@arazul.com
UY,RODRIGUEZ DOS SANTOS ALDA MARIA,Tacuarembó,vamoscrebiouy@gmail.com
UY,CORTAZZO BRYSK NADIA Y BATISTA SILVA ASDRUBALDO RAMON,su zona,mmederos@epi.com.uy
UY,HONEGGER MONTERO LAURA BEATRIZ,su zona,honegger.uy@gmail.com
UY,ZAFIROS S R L,Montevideo,edgardom.19@hotmail.com
UY,SEMAREN SRL,Río Negro,tejidos.uyfb@gmail.com
UY,QAM INGENIEROS S.R.L.,Montevideo,adm@qaming.com.uy
UY,BRAVEIN SAS,su zona,brasasyhumos.uy@gmail.com
UY,FADOTIR S A,Montevideo,abuscio@skysea.com.uy
UY,BARIZZONE BARIZONI SABRINA GRACIELA,su zona,s.barizzone1987@gmail.com
UY,GALLINO GALLUZZO LEONARDO,Salto,leogallinogall@gmail.com
UY,URBAN PEREIRA PAULINO LEON,San José,metalurban@hotmail.com
UY,NORYTO SAS,Rivera,diego.noryto@gmail.com
UY,TPEA SAS,su zona,tpregistros@gmail.com
UY,MESA RAMOS SANDRA GABRIELA,Canelones,sandramesa23@hotmail.com
UY,RODRIGUEZ HERNANDEZ CIRO ALEJANDRO,su zona,info@tambocerronegro.com
UY,LABAREY SOCIEDAD ANONIMA,su zona,ventas@convertec.com.uy
UY,MYD LTDA,Montevideo,mydartesanal@gmail.com
UY,CERVETTO MANCIAMELI RODOLFO SEBASTIAN,Montevideo,rutia.carpinteria@gmail.com
UY,IOJES DOMINIQUE Y GERNER MARCHEWKA MAURICIO GABRIEL,Maldonado,naturalsamadhi@gmail.com
UY,IMNSUR LTDA,su zona,imnsurhb@gmail.com
UY,AHINCO S.A.,Paysandú,infoahinco@gmail.com
UY,AP PORTELA S.R.L.,su zona,appromo@gmail.com
UY,KANN KARABELNIK GABRIEL,Montevideo,info@icalarm.com
UY,BOTICA DEL SEÑOR S R L,su zona,informes@boticadelsenor.com.uy
UY,OLONIR S.A.,su zona,lpedra@atgen.com.uy
UY,ALCA S.R.L.,Río Negro,imprenta33@hotmail.ccom
UY,BUENO ALANIS CARLOS DANIEL,Montevideo,administracion@alimendra.com
UY,IMAGEN 2 SRL,su zona,matias@chamanuruguay.com.uy
UY,DINAMICA CONSULTORES S R L,Montevideo,comercial@dinamica.com.uy
UY,MULTITECH S.A.,Montevideo,info@terovet.com
UY,VEINTICINCO DE MAYO SAS,su zona,info@confiteria25demayo.com
UY,COOPERATIVA DE CONSUMO COOPERATIVA BANCARIA,Montevideo,secretaria@coopbancaria.com.uy
UY,MEGAVOR S.A,Montevideo,fernando@apisur.com
UY,DEFUNGI S.A.S.,Maldonado,info@betabel.com.uy
UY,PERRIN S A,su zona,info@perrin.com.uy
UY,DESALTA SRL,Montevideo,valsechifederico@gmail.com
UY,MONTOSSI RODRIGUEZ ALEJANDRO JAVIER,Maldonado,rekithara@gmail.com
UY,REZK BITAR NAJUL PABLO,su zona,marjot33@gmail.com
UY,ALMAPLAST LTDA,su zona,info@almaplast.net
UY,REY Y GUARNIERI LIMITADA,Montevideo,info@macrosoft.com.uy
UY,MALKOV  S.R.L.,su zona,technolabel19@gmail.com
UY,GRUPO SEPTIEMBRE SAS,Maldonado,mansakombucha@gmail.com
UY,ROMERO AZURICA FERNANDO JOAQUIN,su zona,hdesouza@ehds.com.uy
UY,SANTELLAN BONFRISCO PEDRO ALEJANDRO,su zona,ferrer.mant.ind@gmail.com
UY,OCLERIL SOCIEDAD ANONIMA,Salto,zunigacristina@hotmail.com
UY,SCAVONE LTDA.,su zona,scavltda.ventas@gmail.com
UY,TREE HOUSE DECO SAS,su zona,jorgeperezyasociados@gmail.com
UY,LONFESUR SA,Montevideo,alejandro@freezarte.com
UY,CERAGON TELECOMUNICACIONES DE URUGUAY SOCIEDAD ANONIM,Montevideo,tramitesm14@gmail.com
UY,TECNOPEL S A,Montevideo,juan.echeverry@culinaria.com.uy
